product_sku,name,category,subcategory,brand,price,discount_pct,stock_qty,rating,review_count,is_new_arrival,tags,color,size_range,description,image_url,collection
SKU_000859,Sport Terracotta Loungewear,Loungewear,Men's,DriftCo,186.27,20,638,3.0,4319,True,bestseller|athletic|trending|casual,Terracotta,XS-3XL,A sport terracotta piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000859.jpg,Fall 2025
SKU_000860,Tech Burgundy Sportswear,Sportswear,Women's,LuxLine,226.84,0,567,3.9,3585,False,collab|limited|sustainable,Burgundy,XS-3XL,A tech burgundy piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000860.jpg,Winter 2025
SKU_000861,Relaxed Olive Denim,Denim,Unisex,DriftCo,413.82,40,469,2.9,2021,False,casual,Olive,XS-XL,A relaxed olive piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000861.jpg,Capsule
SKU_000862,Relaxed Black Activewear,Activewear,Kids,Atelier,73.92,0,167,4.7,4269,False,sustainable|casual,Black,6-14,A relaxed black piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000862.jpg,Winter 2025
SKU_000863,Slim Olive Outerwear,Outerwear,Men's,Foundry,194.04,0,720,3.7,4622,False,bestseller|athletic|new-arrival|workwear,Olive,XS-3XL,A slim olive piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000863.jpg,Winter 2025
SKU_000864,Classic Camel Footwear,Footwear,Women's,PeakWear,51.93,25,292,4.6,4702,False,athletic|premium|bestseller|new-arrival,Camel,XS-3XL,A classic camel piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000864.jpg,Spring 2026
SKU_000865,Elevated White Accessories,Accessories,Unisex,Meridian,343.7,0,298,4.1,474,False,collab|new-arrival|premium|workwear,White,XS-XL,A elevated white piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000865.jpg,Spring 2026
SKU_000866,Elevated Terracotta Basics,Basics,Kids,Meridian,433.73,25,768,3.4,4096,False,workwear,Terracotta,S-XXL,A elevated terracotta piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000866.jpg,Summer 2025
SKU_000867,Sport Terracotta Formal,Formal,Women's,Atelier,30.14,5,797,4.7,2649,False,athletic|workwear,Terracotta,XS-3XL,A sport terracotta piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000867.jpg,Fall 2025
SKU_000868,Classic Burgundy Swimwear,Swimwear,Unisex,PeakWear,173.23,15,318,4.8,1563,False,casual|athletic|bestseller,Burgundy,6-14,A classic burgundy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000868.jpg,Fall 2025
SKU_000869,Sport Cream Loungewear,Loungewear,Men's,Meridian,251.46,0,404,4.2,3740,False,limited|trending|premium|workwear,Cream,S-XXL,A sport cream piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000869.jpg,Capsule
SKU_000870,Classic Black Sportswear,Sportswear,Kids,LuxLine,228.12,5,679,2.9,182,False,sustainable|new-arrival,Black,S-XXL,A classic black piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000870.jpg,Fall 2025
SKU_000871,Essential Grey Denim,Denim,Men's,PeakWear,298.81,25,552,2.6,1905,False,trending|athletic|workwear|bestseller,Grey,XS-3XL,A essential grey piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000871.jpg,Capsule
SKU_000872,Slim Olive Activewear,Activewear,Women's,Arc,225.26,0,157,3.5,4968,False,trending,Olive,XS-XL,A slim olive piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000872.jpg,Winter 2025
SKU_000873,Urban Olive Outerwear,Outerwear,Men's,UrbanThread,97.13,30,561,4.2,682,False,sustainable|bestseller,Olive,XS-3XL,A urban olive piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000873.jpg,Summer 2025
SKU_000874,Relaxed Cream Footwear,Footwear,Men's,LuxLine,141.26,0,236,4.6,2945,False,new-arrival|trending,Cream,XS-XL,A relaxed cream piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000874.jpg,Spring 2026
SKU_000875,Relaxed Cream Accessories,Accessories,Women's,PeakWear,149.2,0,280,2.6,3737,False,bestseller|collab|casual|trending,Cream,XS-XL,A relaxed cream piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000875.jpg,Winter 2025
SKU_000876,Slim Cream Basics,Basics,Unisex,Atelier,282.77,40,578,2.5,940,False,trending|premium|athletic|casual,Cream,XS-XL,A slim cream piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000876.jpg,Summer 2025
SKU_000877,Essential Cream Formal,Formal,Women's,LuxLine,379.78,10,65,4.8,3145,False,new-arrival,Cream,XS-3XL,A essential cream piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000877.jpg,Fall 2025
SKU_000878,Elevated Cobalt Swimwear,Swimwear,Women's,DriftCo,292.24,0,306,4.4,2437,False,athletic|bestseller|casual|workwear,Cobalt,S-XXL,A elevated cobalt piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000878.jpg,Spring 2026
SKU_000879,Sport White Loungewear,Loungewear,Kids,Arc,383.69,5,897,4.8,169,False,new-arrival|trending|workwear|limited,White,6-14,A sport white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000879.jpg,Summer 2025
SKU_000880,Urban Cream Sportswear,Sportswear,Kids,Atelier,306.01,40,969,4.6,2067,False,athletic,Cream,6-14,A urban cream piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000880.jpg,Fall 2025
SKU_000881,Classic White Denim,Denim,Women's,CoreBasics,359.42,25,858,3.9,270,True,casual|new-arrival|sustainable,White,S-XXL,A classic white piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000881.jpg,Summer 2025
SKU_000882,Elevated Burgundy Activewear,Activewear,Men's,PeakWear,413.59,40,568,2.9,1076,False,casual|sustainable|workwear,Burgundy,S-XXL,A elevated burgundy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000882.jpg,Winter 2025
SKU_000883,Slim Olive Outerwear,Outerwear,Women's,LuxLine,66.4,40,333,2.7,534,False,limited|workwear|premium,Olive,S-XXL,A slim olive piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000883.jpg,Fall 2025
SKU_000884,Sport Burgundy Footwear,Footwear,Men's,LuxLine,174.22,0,869,3.3,4924,False,sustainable|limited|bestseller,Burgundy,XS-3XL,A sport burgundy piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000884.jpg,Summer 2025
SKU_000885,Sport Navy Accessories,Accessories,Women's,LuxLine,166.01,30,644,4.7,1161,False,workwear|premium,Navy,XS-XL,A sport navy piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000885.jpg,Summer 2025
SKU_000886,Elevated Cobalt Basics,Basics,Kids,UrbanThread,155.83,40,101,4.7,4416,False,sustainable|bestseller,Cobalt,S-XXL,A elevated cobalt piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000886.jpg,Capsule
SKU_000887,Slim Burgundy Formal,Formal,Men's,Arc,67.95,15,774,3.0,4454,True,sustainable|casual|bestseller,Burgundy,6-14,A slim burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000887.jpg,Capsule
SKU_000888,Essential Burgundy Swimwear,Swimwear,Kids,Foundry,423.16,0,261,4.4,4962,False,workwear,Burgundy,6-14,A essential burgundy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000888.jpg,Summer 2025
SKU_000889,Vintage Burgundy Loungewear,Loungewear,Women's,CoreBasics,383.2,0,178,3.1,831,False,trending|bestseller|premium,Burgundy,XS-XL,A vintage burgundy piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000889.jpg,Winter 2025
SKU_000890,Elevated White Sportswear,Sportswear,Unisex,PeakWear,440.29,0,223,2.9,1230,False,collab,White,6-14,A elevated white piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000890.jpg,Winter 2025
SKU_000891,Urban White Denim,Denim,Kids,Meridian,186.2,30,881,4.5,4852,False,sustainable|trending|premium,White,S-XXL,A urban white piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000891.jpg,Winter 2025
SKU_000892,Slim Grey Activewear,Activewear,Women's,LuxLine,174.78,5,933,5.0,3295,False,new-arrival|bestseller,Grey,S-XXL,A slim grey piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000892.jpg,Winter 2025
SKU_000893,Urban Cream Outerwear,Outerwear,Unisex,Atelier,187.26,20,673,4.1,4091,False,casual,Cream,XS-XL,A urban cream piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000893.jpg,Spring 2026
SKU_000894,Vintage Black Footwear,Footwear,Unisex,CoreBasics,180.89,40,313,3.4,4411,False,premium,Black,S-XXL,A vintage black piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000894.jpg,Spring 2026
SKU_000895,Sport Cream Accessories,Accessories,Men's,PeakWear,250.45,40,564,2.8,1755,False,trending|limited|collab|premium,Cream,XS-XL,A sport cream piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000895.jpg,Fall 2025
SKU_000896,Premium Olive Basics,Basics,Men's,UrbanThread,335.35,10,559,3.6,2718,True,bestseller|athletic,Olive,XS-XL,A premium olive piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000896.jpg,Spring 2026
SKU_000897,Vintage Olive Formal,Formal,Kids,UrbanThread,258.31,40,746,4.2,4519,False,athletic|premium|trending|casual,Olive,S-XXL,A vintage olive piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000897.jpg,Spring 2026
SKU_000898,Premium Terracotta Swimwear,Swimwear,Unisex,PeakWear,190.89,0,282,3.8,4198,False,collab,Terracotta,6-14,A premium terracotta piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000898.jpg,Fall 2025
SKU_000899,Premium Burgundy Loungewear,Loungewear,Women's,Foundry,198.3,0,410,4.4,2083,True,bestseller,Burgundy,XS-3XL,A premium burgundy piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000899.jpg,Summer 2025
SKU_000900,Sport Grey Sportswear,Sportswear,Unisex,Arc,55.71,0,212,4.6,3119,False,athletic,Grey,XS-3XL,A sport grey piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000900.jpg,Winter 2025
SKU_000901,Vintage Olive Denim,Denim,Women's,NeoFit,29.7,20,112,2.7,4785,False,athletic|sustainable|bestseller|premium,Olive,S-XXL,A vintage olive piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000901.jpg,Capsule
SKU_000902,Sport Navy Activewear,Activewear,Women's,PeakWear,128.64,40,565,2.8,3359,False,bestseller,Navy,6-14,A sport navy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000902.jpg,Summer 2025
SKU_000903,Urban Cobalt Outerwear,Outerwear,Kids,LuxLine,156.88,15,52,3.6,861,False,athletic|sustainable|casual|limited,Cobalt,XS-3XL,A urban cobalt piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000903.jpg,Fall 2025
SKU_000904,Relaxed Black Footwear,Footwear,Unisex,Arc,224.85,10,672,2.5,505,False,limited|new-arrival|sustainable,Black,S-XXL,A relaxed black piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000904.jpg,Winter 2025
SKU_000905,Vintage Camel Accessories,Accessories,Women's,UrbanThread,444.58,0,166,3.5,11,False,limited,Camel,S-XXL,A vintage camel piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000905.jpg,Summer 2025
SKU_000906,Classic Camel Basics,Basics,Kids,UrbanThread,119.22,0,317,3.8,2860,False,limited|sustainable|workwear,Camel,XS-XL,A classic camel piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000906.jpg,Summer 2025
SKU_000907,Relaxed Olive Formal,Formal,Kids,LuxLine,61.44,15,797,2.8,1349,False,trending|casual|athletic,Olive,S-XXL,A relaxed olive piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000907.jpg,Summer 2025
SKU_000908,Elevated Cream Swimwear,Swimwear,Kids,DriftCo,136.08,5,518,3.9,1264,False,bestseller|limited|workwear,Cream,XS-3XL,A elevated cream piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000908.jpg,Winter 2025
SKU_000909,Slim Olive Loungewear,Loungewear,Men's,UrbanThread,51.5,20,740,4.5,387,False,athletic|limited,Olive,S-XXL,A slim olive piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000909.jpg,Summer 2025
SKU_000910,Sport Grey Sportswear,Sportswear,Unisex,PeakWear,269.25,25,6,4.8,4487,False,casual|sustainable,Grey,S-XXL,A sport grey piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000910.jpg,Fall 2025
SKU_000911,Urban Olive Denim,Denim,Kids,DriftCo,391.15,0,424,4.5,4882,False,workwear|limited|casual,Olive,6-14,A urban olive piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000911.jpg,Summer 2025
SKU_000912,Sport Terracotta Activewear,Activewear,Women's,Atelier,414.39,0,726,2.6,717,False,workwear|new-arrival|athletic,Terracotta,S-XXL,A sport terracotta piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000912.jpg,Capsule
SKU_000913,Slim Grey Outerwear,Outerwear,Men's,CoreBasics,119.09,20,247,4.0,489,True,new-arrival|athletic|limited|premium,Grey,S-XXL,A slim grey piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000913.jpg,Spring 2026
SKU_000914,Sport Camel Footwear,Footwear,Kids,PeakWear,204.3,25,34,4.1,3647,False,workwear|casual|bestseller|sustainable,Camel,XS-3XL,A sport camel piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000914.jpg,Capsule
SKU_000915,Tech Cobalt Accessories,Accessories,Kids,Atelier,372.69,0,708,3.6,4249,False,new-arrival|collab,Cobalt,6-14,A tech cobalt piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000915.jpg,Winter 2025
SKU_000916,Elevated Cobalt Basics,Basics,Unisex,Meridian,32.02,15,910,2.7,526,False,limited|athletic,Cobalt,XS-3XL,A elevated cobalt piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000916.jpg,Winter 2025
SKU_000917,Tech Terracotta Formal,Formal,Women's,Foundry,228.67,0,282,3.6,3112,False,athletic|sustainable,Terracotta,6-14,A tech terracotta piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000917.jpg,Spring 2026
SKU_000918,Elevated Burgundy Swimwear,Swimwear,Women's,DriftCo,268.26,0,814,3.6,2199,False,sustainable|athletic,Burgundy,XS-XL,A elevated burgundy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000918.jpg,Fall 2025
SKU_000919,Slim Camel Loungewear,Loungewear,Women's,NeoFit,345.86,0,23,3.9,4836,False,new-arrival,Camel,6-14,A slim camel piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000919.jpg,Summer 2025
SKU_000920,Urban Terracotta Sportswear,Sportswear,Kids,UrbanThread,300.36,40,827,5.0,3251,False,athletic|new-arrival|sustainable|premium,Terracotta,XS-3XL,A urban terracotta piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000920.jpg,Summer 2025
SKU_000921,Elevated White Denim,Denim,Women's,Arc,255.52,0,520,2.9,223,False,collab,White,XS-3XL,A elevated white piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000921.jpg,Summer 2025
SKU_000922,Essential Black Activewear,Activewear,Men's,CoreBasics,395.12,5,232,3.4,441,False,new-arrival|limited,Black,XS-3XL,A essential black piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000922.jpg,Winter 2025
SKU_000923,Sport Olive Outerwear,Outerwear,Men's,LuxLine,281.77,0,322,3.4,4720,False,premium|athletic|bestseller,Olive,XS-3XL,A sport olive piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000923.jpg,Capsule
SKU_000924,Sport White Footwear,Footwear,Unisex,Meridian,27.33,10,217,3.0,1865,True,premium,White,6-14,A sport white piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000924.jpg,Spring 2026
SKU_000925,Classic Black Accessories,Accessories,Unisex,LuxLine,427.15,20,397,2.9,1680,False,sustainable|new-arrival|workwear,Black,XS-XL,A classic black piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000925.jpg,Fall 2025
SKU_000926,Relaxed Camel Basics,Basics,Unisex,Meridian,443.89,0,369,4.3,4805,False,casual|workwear|trending,Camel,S-XXL,A relaxed camel piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000926.jpg,Capsule
SKU_000927,Premium Burgundy Formal,Formal,Unisex,Meridian,302.16,5,830,3.7,1435,False,workwear|collab|new-arrival|limited,Burgundy,S-XXL,A premium burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000927.jpg,Spring 2026
SKU_000928,Slim Navy Swimwear,Swimwear,Men's,LuxLine,193.96,30,584,2.7,591,False,collab|sustainable|new-arrival,Navy,XS-3XL,A slim navy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000928.jpg,Fall 2025
SKU_000929,Classic Black Loungewear,Loungewear,Men's,UrbanThread,399.95,30,116,4.5,1756,False,premium|sustainable,Black,S-XXL,A classic black piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000929.jpg,Spring 2026
SKU_000930,Tech Black Sportswear,Sportswear,Unisex,Foundry,201.28,30,726,3.2,1809,False,premium|bestseller|new-arrival|limited,Black,6-14,A tech black piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000930.jpg,Fall 2025
SKU_000931,Sport Navy Denim,Denim,Unisex,Arc,418.79,0,768,4.5,4764,True,sustainable|premium|new-arrival|workwear,Navy,6-14,A sport navy piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000931.jpg,Summer 2025
SKU_000932,Premium Navy Activewear,Activewear,Unisex,PeakWear,248.39,20,714,5.0,371,False,premium|athletic,Navy,6-14,A premium navy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000932.jpg,Summer 2025
SKU_000933,Vintage Olive Outerwear,Outerwear,Unisex,Arc,131.43,0,135,4.4,260,False,bestseller|new-arrival|sustainable,Olive,XS-3XL,A vintage olive piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000933.jpg,Capsule
SKU_000934,Vintage Camel Footwear,Footwear,Women's,DriftCo,347.57,40,109,4.1,3703,False,collab,Camel,XS-XL,A vintage camel piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000934.jpg,Capsule
SKU_000935,Premium Navy Accessories,Accessories,Women's,Foundry,406.54,10,430,3.1,2956,False,collab|workwear|athletic|new-arrival,Navy,S-XXL,A premium navy piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000935.jpg,Spring 2026
SKU_000936,Essential Camel Basics,Basics,Men's,PeakWear,132.83,15,720,3.5,3349,False,new-arrival|limited|trending,Camel,S-XXL,A essential camel piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000936.jpg,Spring 2026
SKU_000937,Essential Grey Formal,Formal,Women's,Atelier,229.83,40,383,4.1,1667,False,bestseller,Grey,S-XXL,A essential grey piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000937.jpg,Fall 2025
SKU_000938,Slim Cobalt Swimwear,Swimwear,Kids,Meridian,54.79,30,249,3.2,3025,True,new-arrival,Cobalt,6-14,A slim cobalt piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000938.jpg,Winter 2025
SKU_000939,Elevated Olive Loungewear,Loungewear,Kids,DriftCo,170.88,5,346,3.9,2727,False,premium,Olive,XS-3XL,A elevated olive piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000939.jpg,Winter 2025
SKU_000940,Classic White Sportswear,Sportswear,Kids,LuxLine,55.83,0,487,3.2,397,False,workwear|trending,White,XS-XL,A classic white piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000940.jpg,Summer 2025
SKU_000941,Urban Cobalt Denim,Denim,Kids,Meridian,69.26,5,714,3.0,922,False,limited|collab|trending,Cobalt,6-14,A urban cobalt piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000941.jpg,Spring 2026
SKU_000942,Premium Navy Activewear,Activewear,Unisex,NeoFit,70.73,10,881,3.6,424,False,bestseller|new-arrival|premium|collab,Navy,6-14,A premium navy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000942.jpg,Spring 2026
SKU_000943,Sport Grey Outerwear,Outerwear,Women's,Meridian,373.83,0,485,2.8,2282,False,athletic|premium|workwear|new-arrival,Grey,6-14,A sport grey piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000943.jpg,Summer 2025
SKU_000944,Slim Cobalt Footwear,Footwear,Kids,DriftCo,116.57,30,298,4.5,2584,False,trending|premium,Cobalt,XS-3XL,A slim cobalt piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000944.jpg,Winter 2025
SKU_000945,Tech Black Accessories,Accessories,Women's,CoreBasics,256.45,0,408,3.1,946,False,new-arrival|casual,Black,6-14,A tech black piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000945.jpg,Fall 2025
SKU_000946,Slim Navy Basics,Basics,Kids,Meridian,375.81,10,671,3.5,1132,False,workwear|collab|casual,Navy,XS-XL,A slim navy piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000946.jpg,Fall 2025
SKU_000947,Relaxed Cream Formal,Formal,Women's,CoreBasics,101.07,20,750,4.2,1623,False,sustainable|new-arrival|casual,Cream,XS-3XL,A relaxed cream piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000947.jpg,Spring 2026
SKU_000948,Urban Cobalt Swimwear,Swimwear,Kids,UrbanThread,192.37,25,837,4.5,4404,False,sustainable|new-arrival,Cobalt,XS-XL,A urban cobalt piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000948.jpg,Winter 2025
SKU_000949,Urban White Loungewear,Loungewear,Men's,PeakWear,381.71,25,808,2.7,2266,False,trending,White,XS-3XL,A urban white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000949.jpg,Spring 2026
SKU_000950,Tech Burgundy Sportswear,Sportswear,Kids,PeakWear,445.88,40,271,3.7,3614,False,casual|bestseller,Burgundy,S-XXL,A tech burgundy piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000950.jpg,Spring 2026
SKU_000951,Relaxed Cream Denim,Denim,Women's,UrbanThread,272.45,10,901,2.7,1443,False,casual|workwear|bestseller,Cream,S-XXL,A relaxed cream piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000951.jpg,Spring 2026
SKU_000952,Relaxed Cream Activewear,Activewear,Women's,LuxLine,412.3,30,804,4.3,3991,False,athletic|trending|workwear,Cream,6-14,A relaxed cream piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000952.jpg,Spring 2026
SKU_000953,Classic Camel Outerwear,Outerwear,Kids,Arc,302.04,25,874,3.4,1128,False,premium,Camel,XS-3XL,A classic camel piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000953.jpg,Fall 2025
SKU_000954,Sport Cream Footwear,Footwear,Unisex,Foundry,301.95,0,899,3.4,2203,False,premium|athletic|workwear|sustainable,Cream,S-XXL,A sport cream piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000954.jpg,Fall 2025
SKU_000955,Elevated Camel Accessories,Accessories,Unisex,PeakWear,200.53,0,738,3.8,3959,False,limited|collab|workwear|sustainable,Camel,XS-XL,A elevated camel piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000955.jpg,Fall 2025
SKU_000956,Essential Cream Basics,Basics,Unisex,NeoFit,381.78,5,600,4.8,3942,False,bestseller,Cream,6-14,A essential cream piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000956.jpg,Winter 2025
SKU_000957,Tech Cobalt Formal,Formal,Men's,Atelier,122.74,15,738,2.9,921,False,casual|sustainable|athletic|collab,Cobalt,6-14,A tech cobalt piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000957.jpg,Capsule
SKU_000958,Vintage Black Swimwear,Swimwear,Kids,Arc,313.2,25,265,2.8,381,False,workwear,Black,XS-XL,A vintage black piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000958.jpg,Capsule
SKU_000959,Relaxed Black Loungewear,Loungewear,Kids,NeoFit,407.82,10,935,2.8,4923,False,limited|trending,Black,XS-XL,A relaxed black piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000959.jpg,Capsule
SKU_000960,Slim Terracotta Sportswear,Sportswear,Unisex,Foundry,27.17,10,502,4.9,3159,False,casual|premium|bestseller|sustainable,Terracotta,6-14,A slim terracotta piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000960.jpg,Winter 2025
SKU_000961,Elevated Burgundy Denim,Denim,Kids,Arc,442.69,0,654,3.7,3957,False,collab|premium,Burgundy,6-14,A elevated burgundy piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000961.jpg,Spring 2026
SKU_000962,Relaxed Black Activewear,Activewear,Women's,NeoFit,185.59,20,626,4.5,3700,False,athletic|casual|trending|sustainable,Black,XS-3XL,A relaxed black piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000962.jpg,Winter 2025
SKU_000963,Tech Black Outerwear,Outerwear,Women's,Meridian,232.08,30,143,4.6,642,False,premium|workwear,Black,S-XXL,A tech black piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000963.jpg,Winter 2025
SKU_000964,Relaxed Cream Footwear,Footwear,Kids,Arc,223.72,5,393,3.9,2464,False,bestseller,Cream,S-XXL,A relaxed cream piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000964.jpg,Winter 2025
SKU_000965,Sport Terracotta Accessories,Accessories,Women's,Meridian,268.25,10,9,4.6,1957,False,collab|limited|workwear|casual,Terracotta,S-XXL,A sport terracotta piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_000965.jpg,Capsule
